,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
34403,Manhattan,West Village,40.73214,-74.00531,Entire home/apt,120,2,14,1.24,1,0
34404,Queens,Ridgewood,40.70161,-73.90556,Private room,45,30,0,0.0,8,312
34405,Queens,Ridgewood,40.70296,-73.9056,Private room,45,30,1,0.14,8,314
34406,Queens,Ridgewood,40.70176,-73.90435,Private room,45,30,1,0.71,8,347
34407,Queens,Ridgewood,40.70378,-73.90582,Private room,45,30,1,0.14,8,163
34408,Queens,Ridgewood,40.701,-73.90607,Private room,45,30,1,0.54,8,321
34409,Queens,Ridgewood,40.70285,-73.90411,Private room,45,30,1,0.77,8,331
34410,Queens,Ridgewood,40.70175,-73.90552,Private room,45,30,0,0.0,8,340
34411,Queens,Woodhaven,40.6905,-73.86117,Private room,80,3,4,0.36,1,342
34412,Manhattan,East Harlem,40.7962,-73.94894,Private room,85,1,6,0.53,1,0
34413,Manhattan,Gramercy,40.73508,-73.98477,Entire home/apt,118,3,21,1.86,2,10
34414,Manhattan,East Village,40.72701,-73.97909,Private room,50,1,5,0.46,1,0
34415,Manhattan,Upper East Side,40.76618,-73.9562,Private room,99,1,18,1.66,5,0
34416,Brooklyn,Bedford-Stuyvesant,40.68855,-73.9443,Entire home/apt,204,5,28,2.96,1,225
34417,Manhattan,Nolita,40.72159,-73.9962,Entire home/apt,220,1,28,2.52,1,45
34418,Manhattan,Theater District,40.76193,-73.98236,Entire home/apt,325,7,0,0.0,1,0
34419,Brooklyn,Red Hook,40.67349,-74.00589,Private room,81,1,7,0.66,2,48
34420,Bronx,Wakefield,40.88878,-73.86349,Private room,60,1,1,0.17,1,269
34421,Brooklyn,Red Hook,40.67381,-74.00762,Private room,50,1,25,2.17,2,351
34422,Manhattan,East Harlem,40.8087,-73.93897,Private room,90,2,38,3.36,6,0
34423,Brooklyn,Sunset Park,40.64431,-74.01261,Private room,45,1,7,0.75,4,32
34424,Manhattan,Murray Hill,40.74688,-73.97342,Entire home/apt,180,30,0,0.0,65,364
34425,Manhattan,Chelsea,40.74631,-73.99121,Entire home/apt,320,30,0,0.0,65,364
34426,Manhattan,Upper East Side,40.7732,-73.95029,Entire home/apt,340,30,0,0.0,65,364
34427,Manhattan,Upper East Side,40.76852,-73.96245,Entire home/apt,395,30,0,0.0,65,346
34428,Manhattan,Upper East Side,40.77964,-73.95865,Entire home/apt,187,30,0,0.0,65,315
34429,Queens,Breezy Point,40.56568,-73.87009,Private room,195,1,1,0.09,2,59
34430,Queens,Woodhaven,40.69062,-73.84747,Entire home/apt,170,5,1,0.09,2,0
34431,Manhattan,Little Italy,40.71927,-73.99451,Entire home/apt,140,30,3,0.31,11,104
34432,Brooklyn,Bedford-Stuyvesant,40.6855,-73.95677,Entire home/apt,125,3,20,1.94,1,0
34433,Manhattan,Hell's Kitchen,40.76435,-73.99298,Private room,85,1,8,0.7,1,30
34434,Queens,Flushing,40.76003,-73.83307,Private room,73,1,25,2.43,4,317
34435,Manhattan,Harlem,40.82209,-73.95423,Private room,100,1,0,0.0,1,302
34436,Brooklyn,Crown Heights,40.67782,-73.9474,Entire home/apt,90,7,0,0.0,1,0
34437,Brooklyn,Crown Heights,40.67189,-73.95624,Entire home/apt,135,3,42,3.82,1,100
34438,Brooklyn,South Slope,40.66477,-73.97999,Private room,60,1,18,1.65,2,308
34439,Manhattan,West Village,40.73858,-74.00619,Entire home/apt,199,4,1,0.1,1,232
34440,Queens,Flushing,40.75749,-73.81983,Private room,80,1,33,2.87,9,365
34441,Brooklyn,Bushwick,40.69629,-73.91351,Private room,50,1,86,7.7,1,198
34442,Manhattan,East Village,40.72071,-73.97822,Private room,55,5,2,0.18,1,0
34443,Brooklyn,East Flatbush,40.65473,-73.91846,Private room,80,7,1,0.16,9,365
34444,Queens,Flushing,40.75897,-73.82011,Private room,95,1,30,2.66,9,353
34445,Manhattan,Harlem,40.82469,-73.94176,Entire home/apt,120,2,25,2.43,1,180
34446,Bronx,Highbridge,40.83454,-73.92751,Private room,10,1,0,0.0,1,180
34447,Brooklyn,Fort Greene,40.68462,-73.96908,Entire home/apt,110,225,0,0.0,1,365
34448,Manhattan,Harlem,40.82698,-73.93871,Private room,40,1,22,2.33,2,105
34449,Brooklyn,Bushwick,40.68636,-73.90731,Private room,50,4,2,0.18,2,0
34450,Queens,Woodside,40.74411,-73.91077,Private room,40,30,2,0.45,103,216
34451,Brooklyn,Bushwick,40.693,-73.91078,Entire home/apt,99,1,79,7.18,1,173
34452,Brooklyn,Bedford-Stuyvesant,40.6874,-73.95036,Private room,65,2,32,2.89,1,37
34453,Manhattan,Inwood,40.86912,-73.92183,Entire home/apt,195,2,6,0.53,1,0
34454,Manhattan,West Village,40.73494,-74.00463,Entire home/apt,150,30,1,1.0,1,86
34455,Manhattan,Chelsea,40.75313,-74.00235,Private room,120,1,4,0.56,1,5
34456,Queens,Woodhaven,40.69109,-73.84846,Entire home/apt,170,5,4,0.44,2,0
34457,Queens,Jackson Heights,40.75212,-73.88248,Private room,80,4,3,0.3,2,175
34458,Bronx,Longwood,40.81822,-73.90812,Private room,35,5,8,0.77,2,179
34459,Brooklyn,Bushwick,40.70624,-73.9177,Entire home/apt,130,5,14,1.24,1,305
34460,Queens,Flushing,40.73717,-73.80847,Private room,30,1,16,1.46,1,153
34461,Brooklyn,Bedford-Stuyvesant,40.6889,-73.93733,Private room,53,2,40,3.79,1,13
34462,Manhattan,Upper East Side,40.77134,-73.95498,Entire home/apt,350,2,24,2.48,1,242
34463,Brooklyn,Canarsie,40.64228,-73.90819,Private room,50,2,5,0.5,3,180
34464,Brooklyn,Flatbush,40.63876,-73.96025,Entire home/apt,250,1,0,0.0,1,17
34465,Brooklyn,Bedford-Stuyvesant,40.69156,-73.94846,Private room,30,4,3,0.27,1,0
34466,Brooklyn,Bushwick,40.70055,-73.93024,Private room,56,2,32,2.97,1,158
34467,Manhattan,East Harlem,40.79832,-73.9398,Private room,98,2,18,1.86,1,209
34468,Brooklyn,Flatbush,40.6498,-73.95592,Private room,100,1,0,0.0,1,0
34469,Brooklyn,Williamsburg,40.71425,-73.9623,Entire home/apt,290,5,0,0.0,1,0
34470,Bronx,Allerton,40.87015,-73.85582,Entire home/apt,75,4,35,3.13,1,169
34471,Brooklyn,Park Slope,40.6726,-73.98195,Entire home/apt,130,2,24,3.27,1,2
34472,Manhattan,East Village,40.72875,-73.98443,Private room,98,2,15,1.49,1,29
34473,Manhattan,Upper East Side,40.76841,-73.95402,Entire home/apt,180,2,23,2.04,1,2
34474,Manhattan,Upper East Side,40.77687,-73.95173,Entire home/apt,200,30,0,0.0,96,0
34475,Brooklyn,Williamsburg,40.71133,-73.96806,Entire home/apt,250,4,4,0.38,1,0
34476,Brooklyn,Bushwick,40.69743,-73.92929,Private room,75,1,27,2.45,1,29
34477,Manhattan,Nolita,40.72191,-73.99592,Entire home/apt,300,3,52,5.2,1,119
34478,Brooklyn,Bedford-Stuyvesant,40.67936,-73.91375,Entire home/apt,180,2,30,2.77,1,69
34479,Manhattan,Kips Bay,40.73968,-73.98217,Entire home/apt,199,5,18,1.65,1,248
34480,Brooklyn,East New York,40.66983,-73.87745,Private room,65,7,16,1.42,3,287
34481,Brooklyn,East New York,40.67061,-73.8759,Private room,45,7,24,2.11,3,313
34482,Manhattan,Harlem,40.81968,-73.9436,Private room,90,2,39,3.42,1,29
34483,Brooklyn,Bedford-Stuyvesant,40.69519,-73.95465,Entire home/apt,150,2,12,1.09,1,0
34484,Queens,Flushing,40.74764,-73.81795,Private room,55,1,37,3.31,6,364
34485,Queens,Ozone Park,40.68221,-73.8457,Private room,51,4,27,2.45,4,87
34486,Brooklyn,Bushwick,40.70024,-73.924,Private room,45,3,2,0.18,3,0
34487,Brooklyn,Bedford-Stuyvesant,40.69974,-73.94658,Private room,50,400,0,0.0,1,90
34488,Brooklyn,Crown Heights,40.67713,-73.94137,Private room,60,3,0,0.0,1,179
34489,Queens,Flushing,40.74766,-73.81942,Private room,60,1,38,3.52,6,363
34490,Manhattan,Greenwich Village,40.72862,-74.00054,Entire home/apt,300,4,0,0.0,1,188
34491,Brooklyn,Fort Greene,40.68712,-73.97768,Entire home/apt,375,20,2,0.25,2,0
34492,Brooklyn,Sheepshead Bay,40.59356,-73.95869,Entire home/apt,64,30,0,0.0,1,0
34493,Brooklyn,Williamsburg,40.71353,-73.94162,Private room,125,1,4,0.39,2,8
34494,Brooklyn,Williamsburg,40.71449,-73.94195,Entire home/apt,250,2,3,0.32,2,0
34495,Manhattan,Harlem,40.81968,-73.93858,Private room,40,1,7,0.64,1,0
34496,Staten Island,Grymes Hill,40.6157,-74.0985,Private room,89,1,1,0.12,1,65
34497,Manhattan,East Village,40.72239,-73.9821,Private room,80,3,23,2.09,1,9
34498,Brooklyn,Williamsburg,40.71939,-73.96056,Entire home/apt,600,2,23,2.2,2,328
34499,Bronx,Fordham,40.86299,-73.89088,Private room,75,2,14,1.26,1,210
34500,Brooklyn,East Flatbush,40.64933,-73.94539,Entire home/apt,110,1,57,5.06,3,223
34501,Brooklyn,South Slope,40.66793,-73.98934,Entire home/apt,150,3,22,2.18,1,144
34502,Brooklyn,Williamsburg,40.71784,-73.96363,Private room,90,1,18,1.62,2,9
34503,Manhattan,Financial District,40.70852,-74.00525,Entire home/apt,125,29,0,0.0,96,345
34504,Manhattan,Chelsea,40.74083,-73.99457,Entire home/apt,209,29,0,0.0,96,335
34505,Manhattan,Midtown,40.74812,-73.98602,Entire home/apt,287,29,0,0.0,96,219
34506,Manhattan,Chelsea,40.74272,-73.99599,Entire home/apt,202,29,0,0.0,96,279
34507,Manhattan,Midtown,40.74803,-73.98666,Entire home/apt,287,29,0,0.0,96,219
34508,Manhattan,Chelsea,40.743,-73.99521,Entire home/apt,239,29,3,0.37,96,254
34509,Manhattan,Midtown,40.7482,-73.98776,Entire home/apt,287,29,0,0.0,96,218
34510,Manhattan,Chelsea,40.7429,-73.99428,Entire home/apt,232,29,2,0.29,96,311
34511,Manhattan,Kips Bay,40.74295,-73.97177,Entire home/apt,187,29,0,0.0,96,323
34512,Manhattan,Murray Hill,40.74416,-73.9727,Entire home/apt,175,29,5,0.74,3,49
34513,Queens,Jackson Heights,40.75589,-73.85755,Private room,60,1,38,3.76,1,315
34514,Brooklyn,Williamsburg,40.71448,-73.95198,Entire home/apt,310,4,0,0.0,1,87
34515,Manhattan,Chelsea,40.74564,-74.0006,Entire home/apt,200,1,12,1.09,1,6
34516,Queens,Edgemere,40.59684,-73.76873,Entire home/apt,200,1,7,0.62,2,311
34517,Brooklyn,Greenpoint,40.7308,-73.95775,Entire home/apt,650,4,1,1.0,1,168
34518,Brooklyn,Greenpoint,40.7244,-73.95435,Entire home/apt,75,4,0,0.0,2,177
34519,Brooklyn,Kensington,40.64205,-73.98049,Private room,40,1,19,1.69,11,28
34520,Brooklyn,Bensonhurst,40.60557,-73.99799,Entire home/apt,123,2,27,2.57,2,128
34521,Manhattan,Hell's Kitchen,40.76335,-73.98737,Private room,150,2,41,4.17,1,67
34522,Brooklyn,Bushwick,40.70296,-73.91755,Private room,47,7,2,0.18,1,0
34523,Brooklyn,Bedford-Stuyvesant,40.68033,-73.91023,Private room,31,30,1,0.1,1,62
34524,Queens,Astoria,40.75519,-73.91582,Private room,54,2,2,0.2,1,0
34525,Manhattan,Midtown,40.75632,-73.96795,Entire home/apt,235,30,0,0.0,65,249
34526,Manhattan,Midtown,40.76634,-73.98155,Entire home/apt,320,30,0,0.0,65,249
34527,Manhattan,Midtown,40.76541,-73.98179,Entire home/apt,495,30,0,0.0,65,364
34528,Manhattan,Hell's Kitchen,40.76029,-73.99811,Entire home/apt,300,30,0,0.0,65,365
34529,Manhattan,Theater District,40.75975,-73.98698,Entire home/apt,470,30,0,0.0,65,250
34530,Manhattan,Hell's Kitchen,40.76191,-73.99818,Entire home/apt,350,30,0,0.0,65,281
34531,Manhattan,Hell's Kitchen,40.76181,-73.99855,Entire home/apt,350,30,0,0.0,65,281
34532,Manhattan,Midtown,40.7525,-73.96683,Entire home/apt,200,30,0,0.0,65,339
34533,Manhattan,Midtown,40.76366,-73.98342,Entire home/apt,435,30,0,0.0,65,329
34534,Brooklyn,Sunset Park,40.65945,-73.99383,Entire home/apt,100,2,12,1.08,1,2
34535,Manhattan,Upper West Side,40.779,-73.98319,Entire home/apt,200,30,0,0.0,65,342
34536,Brooklyn,Williamsburg,40.70732,-73.94536,Private room,130,3,12,1.08,3,90
34537,Manhattan,Murray Hill,40.74632,-73.97307,Entire home/apt,305,30,0,0.0,65,364
34538,Manhattan,Upper West Side,40.7737,-73.99027,Private room,99,1,7,0.61,1,0
34539,Manhattan,Upper West Side,40.77071,-73.98545,Entire home/apt,230,30,0,0.0,65,348
34540,Queens,Richmond Hill,40.69103,-73.83407,Entire home/apt,150,3,6,0.55,1,162
34541,Manhattan,Upper West Side,40.77095,-73.98626,Entire home/apt,220,30,0,0.0,65,364
34542,Manhattan,Hell's Kitchen,40.76711,-73.98685,Entire home/apt,250,30,0,0.0,65,275
34543,Manhattan,Kips Bay,40.73865,-73.9781,Entire home/apt,185,30,0,0.0,65,364
34544,Manhattan,East Village,40.73223,-73.98658,Entire home/apt,253,30,0,0.0,65,332
34545,Manhattan,Upper East Side,40.75969,-73.96071,Entire home/apt,150,30,0,0.0,65,364
34546,Manhattan,Murray Hill,40.7444,-73.97284,Entire home/apt,350,30,0,0.0,65,364
34547,Manhattan,Financial District,40.70856,-74.00659,Entire home/apt,135,29,0,0.0,96,332
34548,Brooklyn,Bedford-Stuyvesant,40.69228,-73.94566,Private room,50,30,15,1.36,1,179
34549,Brooklyn,Brownsville,40.6604,-73.91227,Private room,59,2,32,2.85,3,0
34550,Manhattan,Hell's Kitchen,40.7594,-73.99748,Private room,180,4,10,0.91,3,365
34551,Brooklyn,Bensonhurst,40.60569,-73.99823,Entire home/apt,113,3,24,2.22,2,96
34552,Queens,Flushing,40.75902,-73.82099,Private room,80,1,30,2.69,9,189
34553,Queens,Astoria,40.76756,-73.91798,Private room,45,2,4,0.37,1,249
34554,Manhattan,Stuyvesant Town,40.73182,-73.98158,Private room,100,30,3,0.28,2,0
34555,Manhattan,Financial District,40.70448,-74.00615,Entire home/apt,525,1,25,2.53,6,203
34556,Brooklyn,Bedford-Stuyvesant,40.68707,-73.95482,Private room,100,2,0,0.0,1,0
34557,Queens,Ridgewood,40.70804,-73.89747,Entire home/apt,105,7,2,0.22,1,93
34558,Manhattan,East Village,40.72935,-73.99054,Entire home/apt,250,2,10,0.97,1,188
34559,Staten Island,Randall Manor,40.6406,-74.11702,Entire home/apt,67,2,39,3.45,1,45
34560,Manhattan,Lower East Side,40.71873,-73.98553,Private room,100,1,4,0.36,2,0
34561,Bronx,Longwood,40.81872,-73.90014,Entire home/apt,75,7,0,0.0,1,0
34562,Manhattan,Lower East Side,40.71796,-73.98445,Entire home/apt,226,1,1,0.09,2,0
34563,Manhattan,Financial District,40.70522,-74.00728,Entire home/apt,175,2,1,0.09,1,0
34564,Manhattan,Hell's Kitchen,40.76463,-73.99128,Entire home/apt,550,3,1,0.09,1,353
34565,Brooklyn,Bushwick,40.69667,-73.90806,Entire home/apt,120,2,6,0.77,2,0
34566,Brooklyn,Bedford-Stuyvesant,40.68634,-73.93817,Entire home/apt,126,2,30,2.88,2,35
34567,Brooklyn,Bedford-Stuyvesant,40.68221,-73.94487,Private room,61,2,1,1.0,1,349
34568,Manhattan,Upper East Side,40.76529,-73.95771,Private room,99,1,18,1.59,5,0
34569,Manhattan,Hell's Kitchen,40.75607,-73.9941,Entire home/apt,200,3,10,4.48,1,206
34570,Brooklyn,Bushwick,40.70048,-73.9295,Private room,54,7,8,0.75,1,0
34571,Manhattan,East Harlem,40.80874,-73.94038,Private room,90,2,38,3.4,6,178
34572,Brooklyn,Brooklyn Heights,40.6987,-73.99275,Entire home/apt,155,1,12,1.16,1,6
34573,Manhattan,East Harlem,40.807,-73.93976,Entire home/apt,400,2,0,0.0,6,173
34574,Manhattan,Upper West Side,40.77725,-73.98407,Entire home/apt,250,30,0,0.0,65,334
34575,Queens,Long Island City,40.74583,-73.95363,Entire home/apt,150,3,2,0.32,1,3
34576,Manhattan,East Harlem,40.79232,-73.94156,Private room,85,3,2,0.79,6,90
34577,Brooklyn,Bedford-Stuyvesant,40.69393,-73.957,Shared room,38,3,12,1.07,34,365
34578,Manhattan,East Harlem,40.8093,-73.93747,Shared room,220,4,2,0.2,1,41
34579,Brooklyn,Bedford-Stuyvesant,40.69254,-73.95563,Shared room,37,2,10,0.9,34,362
34580,Brooklyn,Williamsburg,40.71031,-73.93623,Private room,58,3,46,4.19,2,126
34581,Manhattan,Chelsea,40.73768,-73.99565,Entire home/apt,220,14,0,0.0,1,0
34582,Brooklyn,Dyker Heights,40.61699,-74.01042,Private room,55,1,39,3.45,1,45
34583,Brooklyn,Crown Heights,40.67321,-73.95386,Entire home/apt,93,5,3,0.28,1,0
34584,Manhattan,Upper West Side,40.79026,-73.97304,Entire home/apt,175,30,0,0.0,65,364
34585,Brooklyn,Williamsburg,40.70859,-73.93572,Private room,58,3,47,4.26,2,188
34586,Manhattan,Kips Bay,40.73932,-73.97764,Entire home/apt,140,5,13,1.23,1,24
34587,Manhattan,Kips Bay,40.73967,-73.98171,Entire home/apt,160,10,2,0.24,1,81
34588,Brooklyn,Bedford-Stuyvesant,40.68726,-73.94176,Entire home/apt,125,21,2,0.65,1,250
34589,Queens,Rego Park,40.71662,-73.85971,Entire home/apt,140,2,11,1.17,4,335
34590,Manhattan,Harlem,40.80329,-73.957,Entire home/apt,126,4,34,3.12,1,90
34591,Queens,Woodside,40.7423,-73.89426,Private room,35,30,2,0.58,15,5
34592,Queens,Flushing,40.75676,-73.83288,Entire home/apt,159,2,7,2.44,7,67
34593,Queens,South Ozone Park,40.67261,-73.79675,Private room,99,1,49,5.88,3,38
34594,Brooklyn,Bushwick,40.68596,-73.914,Private room,63,5,6,0.54,7,133
34595,Brooklyn,Williamsburg,40.70819,-73.96597,Entire home/apt,180,2,5,0.47,1,0
34596,Brooklyn,Bushwick,40.68654,-73.91454,Private room,63,6,3,0.27,7,187
34597,Manhattan,Harlem,40.82771,-73.9499,Private room,65,4,2,0.25,2,0
34598,Brooklyn,Flatbush,40.63952,-73.9601,Private room,48,30,3,0.28,1,0
34599,Brooklyn,Flatbush,40.64472,-73.96263,Private room,42,10,1,0.1,1,0
34600,Queens,Middle Village,40.71775,-73.87488,Entire home/apt,85,2,36,3.4,1,290
34601,Brooklyn,Bay Ridge,40.63145,-74.02375,Private room,50,2,1,0.09,1,0
34602,Manhattan,East Harlem,40.79505,-73.93126,Entire home/apt,199,2,15,1.4,2,230
34603,Manhattan,Harlem,40.82788,-73.93905,Entire home/apt,85,15,0,0.0,1,0
34604,Brooklyn,Greenpoint,40.72208,-73.94275,Entire home/apt,315,2,0,0.0,2,364
34605,Brooklyn,East Flatbush,40.63558,-73.94929,Entire home/apt,199,3,9,0.81,1,353
34606,Manhattan,East Harlem,40.79713,-73.941,Private room,80,1,25,2.25,2,0
34607,Brooklyn,Bedford-Stuyvesant,40.69322,-73.95519,Shared room,36,3,12,1.06,34,361
34608,Brooklyn,Bedford-Stuyvesant,40.68323,-73.95108,Private room,40,30,2,0.27,3,331
34609,Brooklyn,Bushwick,40.69854,-73.92373,Private room,106,1,2,0.22,2,5
34610,Manhattan,Harlem,40.80804,-73.95373,Entire home/apt,195,2,14,1.43,1,33
34611,Queens,Jamaica,40.68078,-73.79492,Entire home/apt,75,1,63,6.1,1,61
34612,Queens,Long Island City,40.76398,-73.92969,Entire home/apt,150,3,0,0.0,1,0
34613,Queens,Jamaica,40.70653,-73.80561,Entire home/apt,1000,2,0,0.0,5,365
34614,Brooklyn,Williamsburg,40.71283,-73.94157,Entire home/apt,160,2,59,5.46,2,23
34615,Manhattan,Upper East Side,40.76515,-73.96662,Entire home/apt,185,30,0,0.0,6,123
34616,Manhattan,Upper West Side,40.79285,-73.9676,Entire home/apt,264,30,2,0.25,10,343
34617,Brooklyn,Canarsie,40.62831,-73.89876,Private room,40,3,23,2.31,1,357
34618,Queens,Astoria,40.77198,-73.92206,Entire home/apt,120,3,23,2.1,1,16
34619,Brooklyn,Bushwick,40.70192,-73.9168,Private room,65,1,31,3.75,3,134
34620,Manhattan,Chinatown,40.71882,-73.99652,Entire home/apt,350,2,8,0.73,1,52
34621,Manhattan,East Harlem,40.80026,-73.94398,Private room,75,1,2,0.19,1,0
34622,Manhattan,West Village,40.73495,-74.00402,Entire home/apt,190,30,5,0.6,1,130
34623,Manhattan,Upper West Side,40.78779,-73.96881,Entire home/apt,65,3,9,0.87,1,0
34624,Manhattan,Chinatown,40.71709,-73.99746,Entire home/apt,180,2,19,2.0,1,179
34625,Brooklyn,Bushwick,40.68863,-73.90638,Entire home/apt,100,1,1,0.09,1,0
34626,Brooklyn,Williamsburg,40.71688,-73.95107,Private room,65,3,6,0.54,1,0
34627,Brooklyn,Bedford-Stuyvesant,40.6813,-73.93304,Entire home/apt,150,5,4,0.47,1,160
34628,Manhattan,Chelsea,40.74752,-73.9976,Private room,225,3,21,2.03,1,8
34629,Manhattan,East Harlem,40.79917,-73.93716,Private room,111,3,9,0.88,1,3
34630,Manhattan,Harlem,40.82287,-73.95394,Private room,150,2,26,2.34,2,55
34631,Manhattan,East Harlem,40.79578,-73.93398,Entire home/apt,145,5,2,0.18,2,1
34632,Brooklyn,Bedford-Stuyvesant,40.6905,-73.95906,Private room,57,2,2,0.32,1,0
34633,Manhattan,Upper East Side,40.76389,-73.96808,Entire home/apt,135,30,0,0.0,6,178
34634,Brooklyn,Williamsburg,40.71832,-73.95566,Entire home/apt,150,4,7,0.63,1,5
34635,Queens,Rockaway Beach,40.58754,-73.81296,Private room,53,1,14,1.3,1,357
34636,Brooklyn,Crown Heights,40.67829,-73.9505,Private room,60,2,0,0.0,1,40
34637,Brooklyn,Bushwick,40.69383,-73.92068,Private room,35,2,43,4.08,2,15
34638,Brooklyn,Bushwick,40.7052,-73.92101,Private room,65,3,3,0.28,2,0
34639,Queens,College Point,40.77859,-73.84323,Entire home/apt,100,1,62,6.0,2,77
34640,Queens,Springfield Gardens,40.6609,-73.75633,Entire home/apt,100,2,4,1.82,1,178
34641,Manhattan,Hell's Kitchen,40.76213,-74.00126,Entire home/apt,144,2,2,0.18,1,0
34642,Brooklyn,Crown Heights,40.66933,-73.94173,Private room,49,1,13,1.15,1,0
34643,Manhattan,Midtown,40.75135,-73.97197,Entire home/apt,120,2,6,0.62,1,0
34644,Queens,Sunnyside,40.74245,-73.92587,Entire home/apt,77,2,3,0.29,1,0
34645,Brooklyn,Bedford-Stuyvesant,40.6854,-73.94976,Private room,60,30,1,0.14,8,0
34646,Manhattan,Tribeca,40.71793,-74.00594,Entire home/apt,160,1,8,0.73,1,0
34647,Queens,Flushing,40.73781,-73.80845,Private room,62,1,10,0.92,5,90
34648,Queens,Astoria,40.75759,-73.91703,Private room,90,5,1,0.11,1,69
34649,Queens,Flushing,40.7423,-73.8047,Private room,38,1,16,1.42,1,362
34650,Manhattan,Harlem,40.82221,-73.95606,Private room,150,2,24,2.38,2,47
34651,Manhattan,Gramercy,40.73569,-73.98097,Entire home/apt,160,3,6,0.56,2,0
34652,Manhattan,East Harlem,40.7895,-73.94827,Entire home/apt,128,90,8,0.71,1,0
34653,Brooklyn,Midwood,40.62258,-73.97398,Entire home/apt,139,2,41,3.7,1,62
34654,Brooklyn,Bay Ridge,40.6294,-74.02258,Entire home/apt,80,3,39,4.5,1,8
34655,Brooklyn,Bedford-Stuyvesant,40.6922,-73.9415,Private room,85,3,8,0.77,2,63
34656,Brooklyn,Borough Park,40.64003,-74.00315,Private room,45,1,8,0.76,8,0
34657,Brooklyn,Bedford-Stuyvesant,40.67712,-73.9226,Entire home/apt,148,1,63,5.61,1,82
34658,Brooklyn,East Flatbush,40.6648,-73.92672,Entire home/apt,115,1,15,1.42,1,48
34659,Staten Island,Shore Acres,40.6075,-74.06679,Private room,100,3,0,0.0,1,90
34660,Brooklyn,Windsor Terrace,40.65668,-73.97827,Private room,75,4,1,0.13,1,82
34661,Brooklyn,Bushwick,40.70098,-73.92135,Private room,75,1,37,3.34,1,294
34662,Queens,Maspeth,40.72373,-73.90881,Entire home/apt,196,2,21,1.87,3,202
34663,Manhattan,Morningside Heights,40.81382,-73.95939,Private room,100,3,1,0.09,1,0
34664,Manhattan,Harlem,40.80734,-73.94201,Entire home/apt,290,3,11,1.02,1,85
34665,Queens,St. Albans,40.70531,-73.75835,Private room,46,2,71,6.51,3,340
34666,Manhattan,Harlem,40.80138,-73.95107,Private room,68,10,1,0.1,1,0
34667,Manhattan,Upper West Side,40.79287,-73.97333,Entire home/apt,150,5,2,0.18,1,0
34668,Manhattan,East Village,40.72691,-73.98423,Entire home/apt,149,2,1,0.09,1,0
34669,Queens,Elmhurst,40.74586,-73.89048,Private room,39,3,1,0.09,1,0
34670,Brooklyn,Williamsburg,40.71786,-73.95434,Entire home/apt,175,1,15,1.33,1,8
34671,Brooklyn,Crown Heights,40.67194,-73.96208,Private room,100,1,12,1.24,3,2
34672,Manhattan,Hell's Kitchen,40.75478,-73.99604,Private room,100,2,0,0.0,1,0
34673,Brooklyn,Bedford-Stuyvesant,40.68299,-73.92713,Private room,60,1,4,0.36,1,0
34674,Manhattan,Harlem,40.82167,-73.94726,Entire home/apt,175,5,0,0.0,1,0
34675,Brooklyn,Bushwick,40.70474,-73.9162,Entire home/apt,100,2,1,0.09,1,0
34676,Manhattan,Harlem,40.81589,-73.93686,Entire home/apt,76,3,1,0.13,1,0
34677,Brooklyn,Prospect Heights,40.6814,-73.96584,Entire home/apt,91,5,2,0.21,1,0
